dataset,substudy,recording_id,subject_id,signal_label,modality_family,reference,sampling_hz,physical_dimension,signal_representation,schema_source,verified,notes
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4001E0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4001E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7102J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7102J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7102J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7102J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7102J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7102J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7102J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7102J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7102J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7102J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7111J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7111J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7111J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7111J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7111J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7111J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7111J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7111J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7111J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7111J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7112J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7112J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7112J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7112J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7112J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7112J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7112J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7112J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7112J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7112J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7121J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7121J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7121J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7121J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7121J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7121J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7121J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7121J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7121J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7121J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7122J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7122J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7122J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7122J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7122J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7122J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7122J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7122J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7122J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7122J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7131J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7131J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7131J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7131J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7131J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7131J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7131J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7131J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7131J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7131J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7132J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7132J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7132J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7132J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7132J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7132J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7132J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7132J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7132J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7132J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7141J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7141J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7141J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7141J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7141J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7141J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7141J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7141J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7141J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7141J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7142J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7142J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7142J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7142J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7142J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7142J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7142J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7142J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7142J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7142J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7151J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7151J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7151J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7151J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7151J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7151J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7151J0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7151J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7151J0-PSG.edf,NOT_VERIFIED,Marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,10,ID+M-E,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7151J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7152J0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7152J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7152J0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7152J0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,ST7152J0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-telemetry/ST7152J0-PSG.edf,TRUE,Header-only; no signal samples read.
